[ T-Track ]
    title = [t-track] in xyz mesh
     mesh =  xyz            # mesh type is xyz scoring mesh
   1.8659E-02   1.8802E-02   0.0000E+00  0.0000
   1.8802E-02   1.8945E-02   0.0000E+00  0.0000
   1.8945E-02   1.9090E-02   0.0000E+00  0.0000
   1.9090E-02   1.9235E-02   0.0000E+00  0.0000
   1.9235E-02   1.9382E-02   0.0000E+00  0.0000
   1.9382E-02   1.9530E-02   0.0000E+00  0.0000
   1.9530E-02   1.9679E-02   0.0000E+00  0.0000
   1.9679E-02   1.9829E-02   0.0000E+00  0.0000
   1.9829E-02   1.9980E-02   0.0000E+00  0.0000
   1.9980E-02   2.0133E-02   0.0000E+00  0.0000
   2.0133E-02   2.0287E-02   0.0000E+00  0.0000
   2.0287E-02   2.0441E-02   0.0000E+00  0.0000
   2.0441E-02   2.0597E-02   0.0000E+00  0.0000
   2.0597E-02   2.0754E-02   0.0000E+00  0.0000
   2.0754E-02   2.0913E-02   0.0000E+00  0.0000
   2.0913E-02   2.1072E-02   0.0000E+00  0.0000
   2.1072E-02   2.1233E-02   0.0000E+00  0.0000
   2.1233E-02   2.1395E-02   0.0000E+00  0.0000
   2.1395E-02   2.1558E-02   0.0000E+00  0.0000
   2.1558E-02   2.1723E-02   0.0000E+00  0.0000
   2.1723E-02   2.1889E-02   0.0000E+00  0.0000
   2.1889E-02   2.2056E-02   0.0000E+00  0.0000
   2.2056E-02   2.2224E-02   0.0000E+00  0.0000
   2.2224E-02   2.2393E-02   0.0000E+00  0.0000
   2.2393E-02   2.2564E-02   0.0000E+00  0.0000
   2.2564E-02   2.2736E-02   0.0000E+00  0.0000
   2.2736E-02   2.2910E-02   0.0000E+00  0.0000
   2.2910E-02   2.3085E-02   0.0000E+00  0.0000
   2.3085E-02   2.3261E-02   0.0000E+00  0.0000
   2.3261E-02   2.3438E-02   0.0000E+00  0.0000
   2.3438E-02   2.3617E-02   0.0000E+00  0.0000
   2.3617E-02   2.3797E-02   0.0000E+00  0.0000
   2.3797E-02   2.3979E-02   0.0000E+00  0.0000
   2.3979E-02   2.4162E-02   0.0000E+00  0.0000
   2.4162E-02   2.4346E-02   0.0000E+00  0.0000
   2.4346E-02   2.4532E-02   0.0000E+00  0.0000
   2.4532E-02   2.4719E-02   0.0000E+00  0.0000
   2.4719E-02   2.4908E-02   0.0000E+00  0.0000
   2.4908E-02   2.5098E-02   0.0000E+00  0.0000
   2.5098E-02   2.5289E-02   0.0000E+00  0.0000
   2.5289E-02   2.5482E-02   0.0000E+00  0.0000
   2.5482E-02   2.5677E-02   0.0000E+00  0.0000
   2.5677E-02   2.5873E-02   0.0000E+00  0.0000
   2.5873E-02   2.6070E-02   0.0000E+00  0.0000
   2.6070E-02   2.6269E-02   0.0000E+00  0.0000
   2.6269E-02   2.6469E-02   0.0000E+00  0.0000
   2.6469E-02   2.6671E-02   0.0000E+00  0.0000
   2.6671E-02   2.6875E-02   0.0000E+00  0.0000
   2.6875E-02   2.7080E-02   0.0000E+00  0.0000
   2.7080E-02   2.7287E-02   0.0000E+00  0.0000
   2.7287E-02   2.7495E-02   0.0000E+00  0.0000
   2.7495E-02   2.7704E-02   0.0000E+00  0.0000
   2.7704E-02   2.7916E-02   0.0000E+00  0.0000
   2.7916E-02   2.8129E-02   0.0000E+00  0.0000
   2.8129E-02   2.8343E-02   0.0000E+00  0.0000
   2.8343E-02   2.8560E-02   0.0000E+00  0.0000
   2.8560E-02   2.8778E-02   0.0000E+00  0.0000
   2.8778E-02   2.8997E-02   0.0000E+00  0.0000
   2.8997E-02   2.9218E-02   0.0000E+00  0.0000
   2.9218E-02   2.9441E-02   0.0000E+00  0.0000
   2.9441E-02   2.9666E-02   0.0000E+00  0.0000
   2.9666E-02   2.9892E-02   0.0000E+00  0.0000
   2.9892E-02   3.0120E-02   0.0000E+00  0.0000
   3.0120E-02   3.0350E-02   0.0000E+00  0.0000
   3.0350E-02   3.0582E-02   0.0000E+00  0.0000
   3.0582E-02   3.0815E-02   0.0000E+00  0.0000
   3.0815E-02   3.1050E-02   0.0000E+00  0.0000
   3.1050E-02   3.1287E-02   0.0000E+00  0.0000
   3.1287E-02   3.1526E-02   0.0000E+00  0.0000
   3.1526E-02   3.1766E-02   0.0000E+00  0.0000
   3.1766E-02   3.2009E-02   0.0000E+00  0.0000
   3.2009E-02   3.2253E-02   0.0000E+00  0.0000
   3.2253E-02   3.2499E-02   0.0000E+00  0.0000
   3.2499E-02   3.2747E-02   0.0000E+00  0.0000
   3.2747E-02   3.2997E-02   0.0000E+00  0.0000
   3.2997E-02   3.3249E-02   0.0000E+00  0.0000
   3.3249E-02   3.3502E-02   0.0000E+00  0.0000
   3.3502E-02   3.3758E-02   0.0000E+00  0.0000
   3.3758E-02   3.4016E-02   0.0000E+00  0.0000
   3.4016E-02   3.4275E-02   0.0000E+00  0.0000
   3.4275E-02   3.4537E-02   0.0000E+00  0.0000
   3.4537E-02   3.4800E-02   0.0000E+00  0.0000
   3.4800E-02   3.5066E-02   0.0000E+00  0.0000
   3.5066E-02   3.5333E-02   0.0000E+00  0.0000
   3.5333E-02   3.5603E-02   0.0000E+00  0.0000
   3.5603E-02   3.5874E-02   0.0000E+00  0.0000
   3.5874E-02   3.6148E-02   0.0000E+00  0.0000
   3.6148E-02   3.6424E-02   0.0000E+00  0.0000
   3.6424E-02   3.6702E-02   0.0000E+00  0.0000
   3.6702E-02   3.6982E-02   0.0000E+00  0.0000
   3.6982E-02   3.7264E-02   0.0000E+00  0.0000
   3.7264E-02   3.7548E-02   0.0000E+00  0.0000
   3.7548E-02   3.7835E-02   0.0000E+00  0.0000
   3.7835E-02   3.8124E-02   0.0000E+00  0.0000
   3.8124E-02   3.8414E-02   0.0000E+00  0.0000
   3.8414E-02   3.8708E-02   0.0000E+00  0.0000
   3.8708E-02   3.9003E-02   0.0000E+00  0.0000
   3.9003E-02   3.9300E-02   0.0000E+00  0.0000
   3.9300E-02   3.9600E-02   0.0000E+00  0.0000
   3.9600E-02   3.9902E-02   0.0000E+00  0.0000
   3.9902E-02   4.0207E-02   0.0000E+00  0.0000
   4.0207E-02   4.0514E-02   0.0000E+00  0.0000
   4.0514E-02   4.0823E-02   0.0000E+00  0.0000
   4.0823E-02   4.1134E-02   0.0000E+00  0.0000
   4.1134E-02   4.1448E-02   0.0000E+00  0.0000
   4.1448E-02   4.1764E-02   0.0000E+00  0.0000
   4.1764E-02   4.2083E-02   0.0000E+00  0.0000
   4.2083E-02   4.2404E-02   0.0000E+00  0.0000
   4.2404E-02   4.2728E-02   6.0581E+05  1.0000
   4.2728E-02   4.3054E-02   0.0000E+00  0.0000
   4.3054E-02   4.3382E-02   0.0000E+00  0.0000
   4.3382E-02   4.3713E-02   0.0000E+00  0.0000
   4.3713E-02   4.4047E-02   0.0000E+00  0.0000
   4.4047E-02   4.4383E-02   6.0077E+06  1.0000
   4.4383E-02   4.4721E-02   0.0000E+00  0.0000
   4.4721E-02   4.5063E-02   0.0000E+00  0.0000
   4.5063E-02   4.5406E-02   0.0000E+00  0.0000
   4.5406E-02   4.5753E-02   0.0000E+00  0.0000
   4.5753E-02   4.6102E-02   0.0000E+00  0.0000
   4.6102E-02   4.6454E-02   0.0000E+00  0.0000
   4.6454E-02   4.6808E-02   0.0000E+00  0.0000
   4.6808E-02   4.7165E-02   0.0000E+00  0.0000
   4.7165E-02   4.7525E-02   0.0000E+00  0.0000
   4.7525E-02   4.7888E-02   0.0000E+00  0.0000
   4.7888E-02   4.8253E-02   0.0000E+00  0.0000
   4.8253E-02   4.8621E-02   0.0000E+00  0.0000
   4.8621E-02   4.8992E-02   0.0000E+00  0.0000
   4.8992E-02   4.9366E-02   0.0000E+00  0.0000
   4.9366E-02   4.9743E-02   6.6672E+06  1.0000
   4.9743E-02   5.0122E-02   0.0000E+00  0.0000
   5.0122E-02   5.0505E-02   0.0000E+00  0.0000
   5.0505E-02   5.0890E-02   0.0000E+00  0.0000
   5.0890E-02   5.1278E-02   0.0000E+00  0.0000
   5.1278E-02   5.1670E-02   0.0000E+00  0.0000
   5.1670E-02   5.2064E-02   0.0000E+00  0.0000
   5.2064E-02   5.2461E-02   0.0000E+00  0.0000
   5.2461E-02   5.2861E-02   0.0000E+00  0.0000
   5.2861E-02   5.3265E-02   0.0000E+00  0.0000
   5.3265E-02   5.3671E-02   0.0000E+00  0.0000
   5.3671E-02   5.4081E-02   0.0000E+00  0.0000
   5.4081E-02   5.4493E-02   0.0000E+00  0.0000
   5.4493E-02   5.4909E-02   0.0000E+00  0.0000
   5.4909E-02   5.5328E-02   0.0000E+00  0.0000
   5.5328E-02   5.5750E-02   0.0000E+00  0.0000
   5.5750E-02   5.6175E-02   0.0000E+00  0.0000
   5.6175E-02   5.6604E-02   0.0000E+00  0.0000
   5.6604E-02   5.7036E-02   0.0000E+00  0.0000
   5.7036E-02   5.7471E-02   0.0000E+00  0.0000
   5.7471E-02   5.7910E-02   0.0000E+00  0.0000
   5.7910E-02   5.8351E-02   0.0000E+00  0.0000
   5.8351E-02   5.8797E-02   0.0000E+00  0.0000
   5.8797E-02   5.9245E-02   0.0000E+00  0.0000
   5.9245E-02   5.9697E-02   0.0000E+00  0.0000
   5.9697E-02   6.0153E-02   2.0529E+06  1.0000
   6.0153E-02   6.0612E-02   0.0000E+00  0.0000
   6.0612E-02   6.1074E-02   0.0000E+00  0.0000
   6.1074E-02   6.1540E-02   0.0000E+00  0.0000
   6.1540E-02   6.2010E-02   0.0000E+00  0.0000
   6.2010E-02   6.2483E-02   0.0000E+00  0.0000
   6.2483E-02   6.2960E-02   0.0000E+00  0.0000
   6.2960E-02   6.3440E-02   0.0000E+00  0.0000
   6.3440E-02   6.3924E-02   0.0000E+00  0.0000
   6.3924E-02   6.4412E-02   0.0000E+00  0.0000
   6.4412E-02   6.4903E-02   0.0000E+00  0.0000
   6.4903E-02   6.5398E-02   0.0000E+00  0.0000
   6.5398E-02   6.5897E-02   0.0000E+00  0.0000
   6.5897E-02   6.6400E-02   0.0000E+00  0.0000
   6.6400E-02   6.6907E-02   0.0000E+00  0.0000
   6.6907E-02   6.7417E-02   0.0000E+00  0.0000
   6.7417E-02   6.7932E-02   0.0000E+00  0.0000
   6.7932E-02   6.8450E-02   0.0000E+00  0.0000
   6.8450E-02   6.8972E-02   0.0000E+00  0.0000
   6.8972E-02   6.9498E-02   0.0000E+00  0.0000
   6.9498E-02   7.0029E-02   0.0000E+00  0.0000
   7.0029E-02   7.0563E-02   0.0000E+00  0.0000
   7.0563E-02   7.1101E-02   0.0000E+00  0.0000
   7.1101E-02   7.1644E-02   0.0000E+00  0.0000
   7.1644E-02   7.2190E-02   0.0000E+00  0.0000
   7.2190E-02   7.2741E-02   2.4193E+07  0.7642
   7.2741E-02   7.3296E-02   0.0000E+00  0.0000
   7.3296E-02   7.3856E-02   0.0000E+00  0.0000
   7.3856E-02   7.4419E-02   0.0000E+00  0.0000
   7.4419E-02   7.4987E-02   0.0000E+00  0.0000
   7.4987E-02   7.5559E-02   0.0000E+00  0.0000
   7.5559E-02   7.6135E-02   0.0000E+00  0.0000
   7.6135E-02   7.6716E-02   0.0000E+00  0.0000
   7.6716E-02   7.7302E-02   0.0000E+00  0.0000
   7.7302E-02   7.7892E-02   0.0000E+00  0.0000
   7.7892E-02   7.8486E-02   0.0000E+00  0.0000
   7.8486E-02   7.9085E-02   0.0000E+00  0.0000
   7.9085E-02   7.9688E-02   0.0000E+00  0.0000
   7.9688E-02   8.0296E-02   0.0000E+00  0.0000
   8.0296E-02   8.0909E-02   0.0000E+00  0.0000
   8.0909E-02   8.1526E-02   3.7826E+06  1.0000
   8.1526E-02   8.2148E-02   0.0000E+00  0.0000
   8.2148E-02   8.2775E-02   0.0000E+00  0.0000
   8.2775E-02   8.3406E-02   0.0000E+00  0.0000
   8.3406E-02   8.4043E-02   0.0000E+00  0.0000
   8.4043E-02   8.4684E-02   0.0000E+00  0.0000
   8.4684E-02   8.5330E-02   0.0000E+00  0.0000
   8.5330E-02   8.5981E-02   0.0000E+00  0.0000
   8.5981E-02   8.6637E-02   0.0000E+00  0.0000
   8.6637E-02   8.7298E-02   0.0000E+00  0.0000
   8.7298E-02   8.7964E-02   7.6204E+06  1.0000
   8.7964E-02   8.8635E-02   0.0000E+00  0.0000
   8.8635E-02   8.9312E-02   0.0000E+00  0.0000
   8.9312E-02   8.9993E-02   0.0000E+00  0.0000
   8.9993E-02   9.0680E-02   0.0000E+00  0.0000
   9.0680E-02   9.1372E-02   0.0000E+00  0.0000
   9.1372E-02   9.2069E-02   0.0000E+00  0.0000
   9.2069E-02   9.2771E-02   0.0000E+00  0.0000
   9.2771E-02   9.3479E-02   0.0000E+00  0.0000
   9.3479E-02   9.4192E-02   0.0000E+00  0.0000
   9.4192E-02   9.4911E-02   0.0000E+00  0.0000
   9.4911E-02   9.5635E-02   0.0000E+00  0.0000
   9.5635E-02   9.6365E-02   0.0000E+00  0.0000
   9.6365E-02   9.7100E-02   0.0000E+00  0.0000
   9.7100E-02   9.7841E-02   0.0000E+00  0.0000
   9.7841E-02   9.8588E-02   0.0000E+00  0.0000
   9.8588E-02   9.9340E-02   0.0000E+00  0.0000
   9.9340E-02   1.0010E-01   0.0000E+00  0.0000
   1.0010E-01   1.0086E-01   0.0000E+00  0.0000
   1.0086E-01   1.0163E-01   0.0000E+00  0.0000
   1.0163E-01   1.0241E-01   4.1893E+06  1.0000
   1.0241E-01   1.0319E-01   0.0000E+00  0.0000
   1.0319E-01   1.0398E-01   0.0000E+00  0.0000
   1.0398E-01   1.0477E-01   0.0000E+00  0.0000
   1.0477E-01   1.0557E-01   0.0000E+00  0.0000
   1.0557E-01   1.0637E-01   0.0000E+00  0.0000
   1.0637E-01   1.0718E-01   0.0000E+00  0.0000
   1.0718E-01   1.0800E-01   0.0000E+00  0.0000
   1.0800E-01   1.0883E-01   0.0000E+00  0.0000
   1.0883E-01   1.0966E-01   0.0000E+00  0.0000
   1.0966E-01   1.1049E-01   0.0000E+00  0.0000
   1.1049E-01   1.1134E-01   0.0000E+00  0.0000
   1.1134E-01   1.1219E-01   0.0000E+00  0.0000
   1.1219E-01   1.1304E-01   0.0000E+00  0.0000
   1.1304E-01   1.1390E-01   0.0000E+00  0.0000
   1.1390E-01   1.1477E-01   0.0000E+00  0.0000
   1.1477E-01   1.1565E-01   0.0000E+00  0.0000
   1.1565E-01   1.1653E-01   0.0000E+00  0.0000
   1.1653E-01   1.1742E-01   0.0000E+00  0.0000
   1.1742E-01   1.1832E-01   0.0000E+00  0.0000
   1.1832E-01   1.1922E-01   3.9793E+05  1.0000
   1.1922E-01   1.2013E-01   0.0000E+00  0.0000
   1.2013E-01   1.2105E-01   0.0000E+00  0.0000
   1.2105E-01   1.2197E-01   0.0000E+00  0.0000
   1.2197E-01   1.2290E-01   0.0000E+00  0.0000
   1.2290E-01   1.2384E-01   0.0000E+00  0.0000
   1.2384E-01   1.2478E-01   0.0000E+00  0.0000
   1.2478E-01   1.2573E-01   0.0000E+00  0.0000
   1.2573E-01   1.2669E-01   0.0000E+00  0.0000
   1.2669E-01   1.2766E-01   0.0000E+00  0.0000
   1.2766E-01   1.2863E-01   0.0000E+00  0.0000
   1.2863E-01   1.2962E-01   0.0000E+00  0.0000
   1.2962E-01   1.3061E-01   0.0000E+00  0.0000
   1.3061E-01   1.3160E-01   2.7207E+06  1.0000
   1.3160E-01   1.3261E-01   0.0000E+00  0.0000
   1.3261E-01   1.3362E-01   0.0000E+00  0.0000
   1.3362E-01   1.3464E-01   0.0000E+00  0.0000
   1.3464E-01   1.3566E-01   1.1660E+07  1.0000
   1.3566E-01   1.3670E-01   0.0000E+00  0.0000
   1.3670E-01   1.3774E-01   0.0000E+00  0.0000
   1.3774E-01   1.3879E-01   5.9217E+06  1.0000
   1.3879E-01   1.3985E-01   0.0000E+00  0.0000
   1.3985E-01   1.4092E-01   0.0000E+00  0.0000
   1.4092E-01   1.4199E-01   0.0000E+00  0.0000
   1.4199E-01   1.4308E-01   0.0000E+00  0.0000
   1.4308E-01   1.4417E-01   0.0000E+00  0.0000
   1.4417E-01   1.4527E-01   0.0000E+00  0.0000
   1.4527E-01   1.4638E-01   0.0000E+00  0.0000
   1.4638E-01   1.4749E-01   0.0000E+00  0.0000
   1.4749E-01   1.4862E-01   0.0000E+00  0.0000
   1.4862E-01   1.4975E-01   9.4566E+05  1.0000
   1.4975E-01   1.5090E-01   0.0000E+00  0.0000
   1.5090E-01   1.5205E-01   0.0000E+00  0.0000
   1.5205E-01   1.5321E-01   0.0000E+00  0.0000
   1.5321E-01   1.5438E-01   0.0000E+00  0.0000
   1.5438E-01   1.5555E-01   0.0000E+00  0.0000
   1.5555E-01   1.5674E-01   0.0000E+00  0.0000
   1.5674E-01   1.5794E-01   0.0000E+00  0.0000
   1.5794E-01   1.5914E-01   0.0000E+00  0.0000
   1.5914E-01   1.6036E-01   0.0000E+00  0.0000
   1.6036E-01   1.6158E-01   1.9674E+05  1.0000
   1.6158E-01   1.6281E-01   0.0000E+00  0.0000
   1.6281E-01   1.6406E-01   0.0000E+00  0.0000
   1.6406E-01   1.6531E-01   0.0000E+00  0.0000
   1.6531E-01   1.6657E-01   0.0000E+00  0.0000
   1.6657E-01   1.6784E-01   0.0000E+00  0.0000
   1.6784E-01   1.6912E-01   0.0000E+00  0.0000
   1.6912E-01   1.7041E-01   0.0000E+00  0.0000
   1.7041E-01   1.7171E-01   0.0000E+00  0.0000
   1.7171E-01   1.7302E-01   0.0000E+00  0.0000
   1.7302E-01   1.7434E-01   1.7837E+05  1.0000
   1.7434E-01   1.7567E-01   0.0000E+00  0.0000
   1.7567E-01   1.7701E-01   1.7833E+06  1.0000
   1.7701E-01   1.7836E-01   0.0000E+00  0.0000
   1.7836E-01   1.7972E-01   0.0000E+00  0.0000
   1.7972E-01   1.8109E-01   0.0000E+00  0.0000
   1.8109E-01   1.8248E-01   0.0000E+00  0.0000
   1.8248E-01   1.8387E-01   5.4692E+06  0.7157
   1.8387E-01   1.8527E-01   0.0000E+00  0.0000
   1.8527E-01   1.8668E-01   0.0000E+00  0.0000
   1.8668E-01   1.8811E-01   3.0807E+06  1.0000
   1.8811E-01   1.8954E-01   0.0000E+00  0.0000
   1.8954E-01   1.9099E-01   0.0000E+00  0.0000
   1.9099E-01   1.9245E-01   7.3447E+06  1.0000
   1.9245E-01   1.9392E-01   2.2687E+06  1.0000
   1.9392E-01   1.9540E-01   0.0000E+00  0.0000
   1.9540E-01   1.9689E-01   0.0000E+00  0.0000
   1.9689E-01   1.9839E-01   2.1194E+05  1.0000
   1.9839E-01   1.9990E-01   0.0000E+00  0.0000
   1.9990E-01   2.0143E-01   0.0000E+00  0.0000
   2.0143E-01   2.0296E-01   0.0000E+00  0.0000
   2.0296E-01   2.0451E-01   0.0000E+00  0.0000
   2.0451E-01   2.0607E-01   0.0000E+00  0.0000
   2.0607E-01   2.0765E-01   0.0000E+00  0.0000
   2.0765E-01   2.0923E-01   0.0000E+00  0.0000
   2.0923E-01   2.1083E-01   0.0000E+00  0.0000
   2.1083E-01   2.1244E-01   0.0000E+00  0.0000
   2.1244E-01   2.1406E-01   0.0000E+00  0.0000
   2.1406E-01   2.1569E-01   0.0000E+00  0.0000
   2.1569E-01   2.1733E-01   0.0000E+00  0.0000
   2.1733E-01   2.1899E-01   0.0000E+00  0.0000
   2.1899E-01   2.2066E-01   0.0000E+00  0.0000
   2.2066E-01   2.2235E-01   0.0000E+00  0.0000
   2.2235E-01   2.2404E-01   0.0000E+00  0.0000
   2.2404E-01   2.2575E-01   0.0000E+00  0.0000
   2.2575E-01   2.2748E-01   0.0000E+00  0.0000
   2.2748E-01   2.2921E-01   0.0000E+00  0.0000
   2.2921E-01   2.3096E-01   0.0000E+00  0.0000
   2.3096E-01   2.3272E-01   0.0000E+00  0.0000
   2.3272E-01   2.3450E-01   0.0000E+00  0.0000
   2.3450E-01   2.3629E-01   6.1479E+05  1.0000
   2.3629E-01   2.3809E-01   0.0000E+00  0.0000
   2.3809E-01   2.3991E-01   0.0000E+00  0.0000
   2.3991E-01   2.4174E-01   0.0000E+00  0.0000
   2.4174E-01   2.4358E-01   4.1433E+06  1.0000
   2.4358E-01   2.4544E-01   2.6379E+05  1.0000
   2.4544E-01   2.4731E-01   0.0000E+00  0.0000
   2.4731E-01   2.4920E-01   2.8942E+06  1.0000
   2.4920E-01   2.5110E-01   1.8929E+05  1.0000
   2.5110E-01   2.5302E-01   0.0000E+00  0.0000
   2.5302E-01   2.5495E-01   1.4512E+06  1.0000
   2.5495E-01   2.5689E-01   0.0000E+00  0.0000
   2.5689E-01   2.5885E-01   3.4975E+06  1.0000
   2.5885E-01   2.6083E-01   0.0000E+00  0.0000
   2.6083E-01   2.6282E-01   1.7589E+05  1.0000
   2.6282E-01   2.6482E-01   1.5358E+07  1.0000
   2.6482E-01   2.6684E-01   0.0000E+00  0.0000
   2.6684E-01   2.6888E-01   0.0000E+00  0.0000
   2.6888E-01   2.7093E-01   0.0000E+00  0.0000
   2.7093E-01   2.7300E-01   0.0000E+00  0.0000
   2.7300E-01   2.7508E-01   0.0000E+00  0.0000
   2.7508E-01   2.7718E-01   0.0000E+00  0.0000
   2.7718E-01   2.7930E-01   3.0237E+07  0.7082
   2.7930E-01   2.8143E-01   0.0000E+00  0.0000
   2.8143E-01   2.8357E-01   0.0000E+00  0.0000
   2.8357E-01   2.8574E-01   3.4655E+06  1.0000
   2.8574E-01   2.8792E-01   0.0000E+00  0.0000
   2.8792E-01   2.9011E-01   0.0000E+00  0.0000
   2.9011E-01   2.9233E-01   0.0000E+00  0.0000
   2.9233E-01   2.9456E-01   5.6540E+06  1.0000
   2.9456E-01   2.9681E-01   5.1225E+05  1.0000
   2.9681E-01   2.9907E-01   0.0000E+00  0.0000
   2.9907E-01   3.0135E-01   0.0000E+00  0.0000
   3.0135E-01   3.0365E-01   0.0000E+00  0.0000
   3.0365E-01   3.0597E-01   3.9546E+05  1.0000
   3.0597E-01   3.0830E-01   0.0000E+00  0.0000
   3.0830E-01   3.1065E-01   0.0000E+00  0.0000
   3.1065E-01   3.1302E-01   0.0000E+00  0.0000
   3.1302E-01   3.1541E-01   0.0000E+00  0.0000
   3.1541E-01   3.1782E-01   0.0000E+00  0.0000
   3.1782E-01   3.2024E-01   0.0000E+00  0.0000
   3.2024E-01   3.2269E-01   0.0000E+00  0.0000
   3.2269E-01   3.2515E-01   0.0000E+00  0.0000
   3.2515E-01   3.2763E-01   0.0000E+00  0.0000
   3.2763E-01   3.3013E-01   0.0000E+00  0.0000
   3.3013E-01   3.3265E-01   0.0000E+00  0.0000
   3.3265E-01   3.3519E-01   0.0000E+00  0.0000
   3.3519E-01   3.3775E-01   0.0000E+00  0.0000
   3.3775E-01   3.4032E-01   0.0000E+00  0.0000
   3.4032E-01   3.4292E-01   0.0000E+00  0.0000
   3.4292E-01   3.4554E-01   0.0000E+00  0.0000
   3.4554E-01   3.4817E-01   0.0000E+00  0.0000
   3.4817E-01   3.5083E-01   0.0000E+00  0.0000
   3.5083E-01   3.5350E-01   7.5518E+06  1.0000
   3.5350E-01   3.5620E-01   0.0000E+00  0.0000
   3.5620E-01   3.5892E-01   0.0000E+00  0.0000
   3.5892E-01   3.6166E-01   0.0000E+00  0.0000
   3.6166E-01   3.6442E-01   0.0000E+00  0.0000
   3.6442E-01   3.6720E-01   0.0000E+00  0.0000
   3.6720E-01   3.7000E-01   1.2347E+06  1.0000
   3.7000E-01   3.7282E-01   0.0000E+00  0.0000
   3.7282E-01   3.7567E-01   0.0000E+00  0.0000
   3.7567E-01   3.7853E-01   0.0000E+00  0.0000
   3.7853E-01   3.8142E-01   0.0000E+00  0.0000
   3.8142E-01   3.8433E-01   0.0000E+00  0.0000
   3.8433E-01   3.8726E-01   0.0000E+00  0.0000
   3.8726E-01   3.9022E-01   0.0000E+00  0.0000
   3.9022E-01   3.9320E-01   0.0000E+00  0.0000
   3.9320E-01   3.9620E-01   0.0000E+00  0.0000
   3.9620E-01   3.9922E-01   0.0000E+00  0.0000
   3.9922E-01   4.0227E-01   0.0000E+00  0.0000
   4.0227E-01   4.0533E-01   0.0000E+00  0.0000
   4.0533E-01   4.0843E-01   0.0000E+00  0.0000
   4.0843E-01   4.1154E-01   0.0000E+00  0.0000
   4.1154E-01   4.1468E-01   0.0000E+00  0.0000
   4.1468E-01   4.1785E-01   0.0000E+00  0.0000
   4.1785E-01   4.2104E-01   4.0268E+06  1.0000
   4.2104E-01   4.2425E-01   0.0000E+00  0.0000
   4.2425E-01   4.2749E-01   0.0000E+00  0.0000
   4.2749E-01   4.3075E-01   0.0000E+00  0.0000
   4.3075E-01   4.3403E-01   0.0000E+00  0.0000
   4.3403E-01   4.3734E-01   0.0000E+00  0.0000
   4.3734E-01   4.4068E-01   0.0000E+00  0.0000
   4.4068E-01   4.4404E-01   0.0000E+00  0.0000
   4.4404E-01   4.4743E-01   0.0000E+00  0.0000
   4.4743E-01   4.5085E-01   0.0000E+00  0.0000
   4.5085E-01   4.5429E-01   0.0000E+00  0.0000
   4.5429E-01   4.5775E-01   0.0000E+00  0.0000
   4.5775E-01   4.6124E-01   0.0000E+00  0.0000
   4.6124E-01   4.6476E-01   0.0000E+00  0.0000
   4.6476E-01   4.6831E-01   0.0000E+00  0.0000
   4.6831E-01   4.7188E-01   0.0000E+00  0.0000
   4.7188E-01   4.7548E-01   0.0000E+00  0.0000
   4.7548E-01   4.7911E-01   0.0000E+00  0.0000
   4.7911E-01   4.8277E-01   0.0000E+00  0.0000
   4.8277E-01   4.8645E-01   0.0000E+00  0.0000
   4.8645E-01   4.9016E-01   0.0000E+00  0.0000
   4.9016E-01   4.9390E-01   5.1124E+06  1.0000
   4.9390E-01   4.9767E-01   0.0000E+00  0.0000
   4.9767E-01   5.0147E-01   0.0000E+00  0.0000
   5.0147E-01   5.0529E-01   0.0000E+00  0.0000
   5.0529E-01   5.0915E-01   0.0000E+00  0.0000
   5.0915E-01   5.1303E-01   7.0258E+06  1.0000
   5.1303E-01   5.1695E-01   0.0000E+00  0.0000
   5.1695E-01   5.2089E-01   0.0000E+00  0.0000
   5.2089E-01   5.2487E-01   0.0000E+00  0.0000
   5.2487E-01   5.2887E-01   1.4462E+07  1.0000
   5.2887E-01   5.3291E-01   0.0000E+00  0.0000
   5.3291E-01   5.3697E-01   0.0000E+00  0.0000
   5.3697E-01   5.4107E-01   0.0000E+00  0.0000
   5.4107E-01   5.4520E-01   0.0000E+00  0.0000
   5.4520E-01   5.4936E-01   0.0000E+00  0.0000
   5.4936E-01   5.5355E-01   0.0000E+00  0.0000
   5.5355E-01   5.5777E-01   0.0000E+00  0.0000
   5.5777E-01   5.6203E-01   0.0000E+00  0.0000
   5.6203E-01   5.6632E-01   0.0000E+00  0.0000
   5.6632E-01   5.7064E-01   0.0000E+00  0.0000
   5.7064E-01   5.7499E-01   0.0000E+00  0.0000
   5.7499E-01   5.7938E-01   0.0000E+00  0.0000
   5.7938E-01   5.8380E-01   0.0000E+00  0.0000
   5.8380E-01   5.8825E-01   3.2281E+06  0.7071
   5.8825E-01   5.9274E-01   0.0000E+00  0.0000
   5.9274E-01   5.9726E-01   0.0000E+00  0.0000
   5.9726E-01   6.0182E-01   0.0000E+00  0.0000
   6.0182E-01   6.0641E-01   0.0000E+00  0.0000
   6.0641E-01   6.1104E-01   0.0000E+00  0.0000
   6.1104E-01   6.1570E-01   0.0000E+00  0.0000
   6.1570E-01   6.2040E-01   0.0000E+00  0.0000
   6.2040E-01   6.2513E-01   0.0000E+00  0.0000
   6.2513E-01   6.2990E-01   0.0000E+00  0.0000
   6.2990E-01   6.3471E-01   0.0000E+00  0.0000
